"","39","40","42","47","48","49","41","43","44","45","46","70","71","72","68","69","67","55","56","59","52","53","51","50","54","57","58","60","61","65","66","63","64","62","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","34","35","36","37","38","28","29","30","31","32","33"
"AFFX-BioB-5_at",4.52872989571219,5.87270972268761,6.60422700635309,4.56639621682107,5.43511589094499,5.26539223237864,5.70114135629463,7.18453843558805,5.38990061059322,5.3021000966617,5.63736344444339,5.82805717934543,5.70512033519111,5.3042318625489,5.3024682441203,5.63195215971906,5.60364597036744,6.07367696572515,5.65727777144144,6.34183232181987,6.40683238575208,5.21988537447596,5.60960409569599,5.59751543598176,5.63018977033728,5.15656047910034,5.53856715964345,4.95049713896651,6.1262481629628,5.97910624431362,5.79500000490968,5.4348216390549,6.23921385777787,5.24530591769802,5.05618479278856,5.38926263799356,5.93973229677953,5.52930065221701,5.33373877179886,5.40921720375736,5.93371353662459,4.62759242621742,6.3473831032456,5.60861483074823,5.17531155404637,5.81321422371689,5.56027663366175,5.46380141257941,5.46386523873442,5.3955032089153,4.62399918199483,5.53883240164985,5.9238980056965,6.34665181092279,5.2401352843356,4.67156598729825,5.8366503719349,5.45777151687144,5.62552781813653,5.40132322383511,5.08936416428075,6.31337487862863,6.60535674779111,5.23555301871693,6.28937481239732,5.91159878567895,6.29562004349709,6.58304955439878,4.74368636873853,6.25607662169284,5.58930350638996,5.74655056677488
"AFFX-BioB-M_at",5.14915725586923,4.96569335767318,5.30399336702363,4.68887545265822,5.19175476902356,5.29473320963475,6.08321572738582,6.13773147641802,5.9680552997327,5.3021000966617,5.7714433008134,5.94731077898396,5.25654238935728,5.33652488106652,5.40148242072307,5.39163911873657,5.42264029985658,5.16024076156811,5.50147306597972,5.00143543107898,6.48946225924302,4.92254531107658,5.15394276349248,5.45267347058379,5.64993557579116,5.93997773448513,4.57134244633925,5.29878689299807,4.1834833722624,5.01934192479389,4.53757773383778,5.17853222876388,4.52028528749924,4.74031069576388,5.3559799488312,5.8120209488834,6.08784139556545,5.65296592797448,5.21267182855849,5.77907144449676,5.49171916356689,5.17372206443658,5.59651343993084,5.47887775068351,5.2341293365965,5.55345160156691,5.38009792600648,5.26119167772111,5.70104176104548,4.83111823321296,5.43997049068014,5.02945396247931,5.85889929485948,5.22502198629659,4.89552714898115,5.6876602600068,4.44715603177743,4.76721982879569,5.12901999759657,4.68366730468672,4.87213794045152,5.14650162598888,5.77497677256471,5.06393305357386,6.32291828487106,5.50201861899074,5.54991635889714,5.25489680732616,5.29110825128701,6.12575865564635,5.85405970880419,5.5096102831587
"AFFX-BioB-3_at",6.77872880184054,8.08026038399342,6.56325782577794,4.99341202617399,6.05922147600338,4.7120620967081,6.24974021671573,5.33342380598423,7.97037516973572,8.58253045531817,6.76102427309658,6.59490083891733,6.50766637026432,5.88824268898015,6.64502560718898,5.96636794251162,5.02618243723277,6.23962872737156,6.86343257796655,6.5840031106695,6.70562616625407,6.69236993479924,6.66887479631542,7.80158406700754,7.05192193488884,5.62960448977005,6.04362100158461,6.81028603495843,6.32356016533224,6.47801030592272,7.17257444289099,6.08408101186403,5.88062470232292,5.81847377297008,5.91600992082764,6.34028836880258,4.91794682880605,7.99298356763142,5.5394987561186,7.98159857037361,7.88320280174715,6.58346558066214,6.95713117897273,6.76365756620854,5.79936136776736,7.46298037747683,6.0163385199963,5.43283474509178,5.34416815638294,5.86330214185867,6.29823147948442,5.24319519892519,7.31566572986628,6.67063892692078,5.15297302321896,5.11886062662743,6.35473134707364,5.49244591318986,5.59368917933431,5.65710657726194,6.13004779236457,6.09826568809104,6.09606029561674,7.27735477769932,7.25875524976321,6.39695923108311,5.49690019489947,6.43365312817271,5.83531230259298,6.88424116114506,6.12058601403491,6.0766455749027
"AFFX-BioC-5_at",8.37455991560809,8.21975907246129,8.23208398716545,7.81531092798265,7.88134915756236,6.72168089380276,7.69293158258091,8.22560843231062,7.99401810036168,7.77851933767741,8.03702414585668,7.78986629167455,7.64199130957129,7.90034616013743,7.51200187472298,6.70205434422331,8.25543063299119,7.76026111024211,8.17608701426778,7.94122310104941,7.00522552675252,7.98288545675717,7.71287462194968,8.26396292370264,8.2631671569674,8.12513609326616,8.39170065253811,6.7393983938308,8.64364448366539,7.6518589626584,7.49329230317991,7.2739991439777,8.1838694585598,6.46498473188673,6.91562103195713,8.13655772862747,7.91079336084663,6.49559352930217,7.51805552772703,7.04353814168546,6.81518085022256,6.52964822182615,7.77782758865346,8.07460486701853,7.03859076450841,6.85131639399358,7.60637897180111,7.92570189129507,7.40222123094482,8.05794776478795,7.70481739654415,7.06721930958537,8.09010651585772,7.34712581065276,7.60484864961936,6.27445517742464,6.14346743963294,7.86869704425323,8.55269032960781,6.82877696813636,7.11512584762825,7.17176343946347,7.51927065631352,8.11765584207712,8.212693614498,8.47529143659409,7.85650969157776,8.19859998058191,8.17985349210047,8.00815040879392,8.17610070007548,8.00977297936392
"AFFX-BioC-3_at",5.02818125460856,5.06924563916229,4.97987017943406,4.36233544917542,5.2262731945268,4.36418818990176,4.51283737619765,4.971054924347,6.35111846501964,7.60505061106778,5.09913963770231,5.31353976985263,4.87431658850913,4.87357234167182,4.81427234001541,5.43901690171539,4.660615973742,4.96363812635637,4.87429379160149,5.23968301645958,5.40516412110854,4.33863352217703,5.08759948011945,4.33237241473332,4.63523455474284,5.17206435472333,4.34814539848397,4.77469476492598,4.483695234247,4.71478783940864,4.69391748213847,5.38010483571587,4.6054848899014,4.69998592898852,4.7196350792229,4.76174284817304,4.69136673497481,4.33837850141543,4.65422986268779,4.68737620302843,4.40681603196653,4.27545337649403,5.20576327352142,4.99474864302026,5.18693920198845,4.85821758875696,4.7561008101427,5.37812302158578,4.9096121244095,4.83590469063575,4.81673773215406,5.0164424025718,5.10272451233834,5.10580491072151,5.19273524420468,4.39148592607215,4.46298628115485,4.47500990543091,3.9347716243224,4.63059086929704,4.49231543745629,4.47668742904174,4.36792193543585,5.25401231694402,4.48589952985747,4.65365042614444,5.14199013271533,5.84550423742723,5.57409370603727,4.41763064858838,5.25437129418005,4.70578597683232
"AFFX-BioDn-5_at",4.24344888010229,4.10385252904985,4.78959986516117,4.4523340174627,4.57704944379936,3.79297605991007,4.27147178757233,4.17837395789134,4.43360578529632,5.56058684085265,4.62715232437232,4.11908426361754,4.56414492469321,4.50110934530306,4.74885200455161,4.67988664699527,5.24018106953711,4.36434862673241,4.25813653470573,4.80153280270001,4.63946512471215,4.03258134606389,4.23126925820362,4.17807188163643,4.27174721104882,4.11860774092464,4.59257579976351,4.63616806532739,4.33478873168132,4.97415265756568,4.46460606733352,3.98915004174762,4.16978473101657,4.05329920250804,3.94286211741468,4.26467182265962,4.01146891024411,3.90182804813305,4.42448189010455,3.74986783774523,3.98637913283516,3.75709840308308,4.1710469866705,4.63353295480291,4.07039403590099,4.08803215152307,4.78419015327987,4.2073279547771,4.55875354396035,4.12754449176892,4.84205541555188,4.09541894392533,4.65610201414326,4.66522797997872,4.20845053170462,3.55373314890873,3.86693614769685,4.30150130175246,3.80536026754417,4.48949065310663,4.02922228351509,4.00612284341024,4.04770475501805,4.10274006576395,4.28289401955146,4.0834887974686,4.29231126546293,4.94119372658611,4.64880734188171,3.98458352919034,4.3658312700169,4.29253412240949
"AFFX-BioDn-3_at",3.66341043819336,8.48962059666126,6.87081353124677,4.37909500428339,4.98324637772649,9.05937291510184,4.88861124361808,4.05959987629491,6.72514852879544,5.32096650934588,5.18824095781767,4.51220174777174,5.58294932346556,6.01818818165807,7.27616885674177,5.98071371046687,5.67277100918445,8.83816608124176,7.65716246936246,8.85791001422633,9.12111735778527,5.42092072758372,4.99219407265944,4.55338618957368,3.44892751311821,6.35416548966311,5.21943141826985,8.35368490283098,8.00861228906137,4.5235302284881,5.51279670161074,5.63951959458929,3.62640203469084,4.34589863545943,7.58796656882808,4.50174743177864,6.55709442857581,7.45268473366002,6.17355806522792,7.01225355966913,7.30991882269394,5.11245365644398,6.31694564275695,8.59561664519041,7.17607876959986,5.18422620170606,5.87516094199493,4.75370482502104,5.11211579324998,7.90664087007116,6.18278444863886,5.93918155236355,7.16527831439578,7.78298241567505,5.4261092271672,5.10608897927575,5.37807665959394,4.25351035329043,5.74828269716556,3.78348025818425,8.5398830575931,6.56157009054888,4.46198499437502,6.6993508464582,5.15893805107146,4.5608491760754,6.10374192979671,6.74274918413902,8.22556708838652,4.48248713006057,6.15988167705202,5.71760566086312
"AFFX-CreX-5_at",4.72310997034197,4.2197897232766,5.37797158001868,4.93989456236789,5.64658979819432,5.02995756517646,5.39533214742546,4.99321505076408,5.3471064302559,5.66774778198068,5.57758511594889,5.10579758331714,5.16957382285707,5.41601995288125,5.47579622314052,5.75076808598433,5.26953412596579,5.57796226308281,5.08899936912886,5.49254011247574,5.62233955977097,4.67684562424091,4.93119623213281,4.65084822380838,4.68378580210551,6.37656841436704,5.24983217109476,5.3371551015643,6.18642161737008,4.90838098922106,4.9587894101013,4.68629801608353,4.74876663592703,5.44114321431217,5.23771774317222,5.22479122629277,4.71930061336548,4.93868452235166,5.23132688558096,5.11848781098516,5.30137492160098,4.48084829757109,5.36699360022744,5.18006232083479,5.52757448904143,5.24988173441795,5.77646164062038,4.84734088632358,5.01072185675941,5.21217873692974,5.71927257760097,5.08913733764036,4.78152418852,5.33192299239454,6.22891687184011,4.79062555610926,5.50592070111065,5.27595626713555,4.92239169939288,5.43005132749824,5.18551772850778,4.49042964403179,4.70642541316869,5.10222863353623,4.50509699464416,5.17002424792598,4.9138328959982,5.33086172199425,5.07696950472847,5.17490717572616,5.0911165299874,5.00075129248757
"AFFX-CreX-3_at",7.43941763717782,7.75432002408977,6.42369653037576,6.76650137391898,6.3190922052208,6.73867033870892,6.19726367459043,5.93576835426128,5.3755441826766,6.85053713957351,6.2532704536628,7.84650400279828,6.21179775890954,6.84017036945362,6.66675146551458,6.48919534703235,6.38223939482227,7.2453578886059,7.73445775867768,6.21190160523823,7.43280637099587,7.66958212386161,7.25536187945727,7.61333778657673,6.18551603026451,7.63413205346037,5.98304108630013,6.35861819745729,7.19043743143536,6.39763150718113,6.38308727113631,7.41008302339888,7.53955076783186,7.53894447336299,7.85437139223738,7.10417248576449,7.47797826071317,6.7553103684312,6.74803600700313,7.16612117321816,7.27947304403898,6.95257125898755,6.46349474190201,7.82388182095193,6.8315147609345,6.54215497352009,6.37784350951402,5.98410607071389,6.2582960128707,6.79437120911159,6.85978019746778,7.23208181579297,6.6956089262142,6.28943604956548,7.56078681809332,7.57455830480079,7.37704274932586,7.49150605088046,7.73369981103591,7.5041447853738,7.57011909693768,7.4941360232979,8.30321610662005,7.18108063529582,6.45103577181238,7.9146485743415,7.35797699104727,6.88835896304162,7.15643532637624,6.7700273146871,5.83568929239368,7.50260875028992
"AFFX-BioB-5_st",5.46289241468357,7.58035526186445,9.01712876131427,5.17695324185483,7.31454495904357,6.66482775375467,5.62797969474123,3.91422823829847,6.80801573743564,7.49261972061431,5.80324741572281,8.91167500097596,7.66486747984717,8.52152378046596,9.6099327605504,4.88069469743276,8.08816170933455,7.39083078650745,7.56439433380259,7.7713105976014,8.63730554713572,6.27851428787176,8.38822385589463,5.51800790163408,5.53993775772413,4.87692086994741,8.05237263770498,7.98514958196957,7.84333906621228,7.36170749859615,4.36351947291672,5.50637514117806,7.21857018414222,6.12598052067846,7.62513573723858,6.90980820327857,5.27127895147638,6.62952795602455,8.03153920734948,7.86170816676415,6.2883798529156,5.58882810932467,8.58808309015891,7.86178779805568,8.53331032785333,5.82366827426793,7.94165916122726,7.13216042316579,6.06742280082586,6.81055435816328,7.20055306306528,5.76372158737942,6.15456655259327,8.24476845902402,4.88411791391546,5.47455207224216,6.30360138907816,5.22891680103857,6.29423450809602,5.59455427034305,8.3244470155821,6.67079718653763,8.14411256928112,5.64822103335791,8.33202157837651,8.9587547958715,6.49813937257913,9.55111032202332,7.51532241746053,6.07286843362102,7.47324482097288,7.95434985160934
"AFFX-BioB-M_st",6.83065190557337,7.82104028796826,6.8945502821363,5.13752796516848,6.22916271631466,6.19058644342063,5.46196497391021,7.8485723094419,5.74582496480569,6.05419043981476,6.6082251734108,7.35514341817344,5.6784844913092,5.09126818870753,5.93002754085624,5.81198521419863,6.0723293697919,4.59928032383217,6.91838417435186,4.71217586217765,4.79574789642561,4.12180145450323,6.86182590127783,5.40053453344661,6.30774408513208,6.46639095200638,5.36520982943077,6.76986254142783,5.92092700560254,5.48732562039949,5.23401947353338,4.13500016782466,5.71263120364134,6.11154883925129,6.02768060321311,6.49360564454977,6.47613312420251,8.38082368318596,7.42639954036374,8.48367097373368,5.66171632326068,8.23895891163587,7.84526816610015,5.21272403461385,7.85658743478497,8.38224009220983,6.28594599890651,7.62275302504405,7.7528717312596,5.49983291084636,5.76655043236963,4.68022593830088,6.46433851609408,5.64141306186265,5.6527316046918,6.36889196662074,8.24855402886903,6.95677062108083,6.77498482358965,4.90839761979717,6.35790326845238,8.01903113431701,7.60635098325452,6.73110908985097,5.27373657724081,8.03069719548905,6.46187718760485,5.65289008096343,6.12454913643829,7.55591305102475,7.72937383785394,7.6176668091436
"AFFX-BioB-3_st",3.80691705024465,3.17999142577383,3.86903386612354,4.23424621368153,3.73950613666171,3.47518086571421,3.98703957966163,4.40665111549778,4.2142190778636,4.38899535637805,3.55459208746401,3.37717702992035,3.84653622049164,4.41280948953418,3.80483031174332,4.7498699098508,3.79672845823785,3.82551333703836,3.8450363714211,4.3426743616104,3.74695022526986,3.70742404324522,3.51564564290071,3.72230614551963,3.68847184301497,3.46049074228432,5.11172043739503,3.55526171600514,3.99944677374591,3.38368351536926,3.59108216990041,3.05167858099834,3.15539706901077,3.29958185606989,3.41190809253157,3.44675082694453,3.25744812620386,3.26063652659799,3.81627436657948,3.58028209707603,3.1629534874575,3.42434270820793,3.59755832831965,3.29960262353389,3.80937908153969,3.55872470047371,4.04349650579182,3.62621664338281,4.03867582293856,3.73180371794739,3.72567172575969,4.01536598885299,3.52398726294096,4.33087290289111,3.9254510914704,3.20604661368764,3.61466128470084,4.07235241560977,3.77961592397638,4.35155960269535,3.02075482847526,3.4936891721182,3.41464293903231,3.44641328507356,3.45987255419514,3.50196566365742,3.66008975265151,3.95978834396696,3.49845577621512,3.28310558984368,3.20756843515531,3.60105049371978
"AFFX-BioC-5_st",3.73676998587314,3.78725670146135,6.22795363745152,3.83617853440985,4.05814404888026,3.63501490557187,4.85086974963778,4.41856969404709,5.44087600117414,4.20776146751656,4.70812357548612,4.84805797760466,4.02329377682777,3.74779057900361,4.98005119018053,4.05156704824905,4.07299118643593,4.12146865776109,4.19927512186312,4.37785949106616,5.09366611415737,4.71715769035647,3.92199093924433,2.87925211980844,4.12561941476391,3.91073639670303,4.08599376479595,5.4645921613756,4.71281839205536,4.13881674959438,4.3481229723053,3.61331064138243,3.66015866249034,3.85578109518175,3.73617075771049,4.87153809553145,3.48520078738979,3.92026615105291,3.76605626591378,3.59351971168659,3.54736852089652,4.32821457904705,3.57339969780758,3.81699803765166,3.62917355490735,4.97029244109958,4.18097714786953,4.16136192160724,4.30988296270993,4.57400703347379,5.22827407402463,3.80066481312374,3.96132474955559,5.78751694773918,5.77791457597359,3.6162313859899,3.95074318236964,4.01806460426724,4.04884623451772,3.73431032626119,3.55274060015604,3.80196284568373,3.51199176345819,4.8493143581824,3.75341681597511,4.64632673428172,3.67015015283775,4.20718906898298,5.10422236830617,3.62984521473123,4.12083356138973,3.65613235163159
"AFFX-BioC-3_st",4.52872989571219,7.65273766725133,5.65704286418798,5.07983582643165,5.44059723408526,5.54455425688491,4.90137049941583,5.36002154298506,4.8381937224644,5.3021000966617,4.67652164961956,5.36662764254905,5.12052822079125,5.61999013852085,5.32952586472329,6.10449661808548,5.57817688385541,4.82587559420024,5.22928495206668,5.6861112256756,6.76670614205841,4.58321594043558,5.70773626377325,5.36642752981591,5.70328425017129,5.11076551347627,5.36520982943077,5.25363949188779,4.26363882478805,4.94097079829286,4.51477727507607,4.10138115865348,5.12212130851254,5.38910198995861,4.18457932532834,5.74365590867309,5.2010180249732,5.11548927729403,4.87805709196012,5.16996464007545,4.01081280460098,5.61893934373645,5.12136473968266,5.91355195333956,5.04631073907207,4.77206992733133,6.25270885574096,4.84276710428236,4.88518722390591,6.08112863199261,5.38323565745709,6.25179581239853,5.7413518743683,5.69989315184652,5.87300175333248,4.87290304073014,4.82590187184454,4.99521158881086,4.70097356092172,5.44455087957307,5.83402042196409,5.18689430705983,4.99660651492622,5.0388221278525,5.38477724102814,6.07802507137391,4.62735854977868,5.82466687106057,4.92123135232988,4.94005375860239,4.65497891692539,4.43396710859351
"AFFX-BioDn-5_st",8.23916317920198,7.63071900659703,6.53043623655116,5.76583890071923,6.03916803783098,8.1165000992168,5.0758555911922,7.60802937280161,5.72111766645601,6.94029909402296,5.43404883413983,7.10635746834502,8.32103888032789,7.67674626694385,5.76435242891609,7.52015556572878,6.40255264839153,9.34822387628678,6.63081862187122,7.8273023562703,8.28784443413583,7.28141685751418,7.91024252324309,7.04863069275612,6.20829757056954,6.08923078149005,7.68818706800118,8.42079321722049,7.59323853912773,8.23428740231531,4.76466596416475,6.4197465986217,7.28759969957253,8.61798622846848,6.82787834063696,7.62366310681948,7.48724859280522,7.35933680643392,6.41649878628411,5.71261658167804,7.17355206064682,6.31452436257001,7.87814191356657,8.15110955549395,6.65054337974856,5.68037734029385,6.78733261994575,6.26583725918316,6.56737366609994,7.72455605844981,6.18278444863886,8.01105410276563,6.84397768799243,7.13126932154473,8.66225878104242,7.50768612478188,6.9386230373702,5.75567345662604,7.12535712421879,7.05752479218619,8.03476778441568,7.91214954313039,6.92797773704375,8.59653822943012,6.41049969841461,5.75834046051491,8.11176335151707,6.84391562670513,7.72666803961836,6.38827832392735,6.56811546495688,8.07678087077629
